team_id,repo_url
LMG-01,https://github.com/LakshyMittal/Gemini-Powered-GST-Summary-Generator-.git
MS-02,https://github.com/mui/material-ui
JA-03,https://github.com/protocolbuffers/protobuf
LMQ-04,https://github.com/LakshyMittal/quantitative-trading-strategy-ml
LMC-05,https://github.com/LakshyMittal/ai-code-review.git
DSM-06,https://github.com/Dhruvsoni4125/Medical-image-disease-detection-system
LMP-07,https://github.com/LakshyMittal/ProjectPerformanceAnalysis.git
